baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000049295.17	640.501400694533	0.506746426961132	0.157135271100457	3.22490567147823	0.00126014181609047	0.00427640216608684
ENSMUSG00000006050.12	943.534658820165	0.318474679989804	0.0987720117057733	3.22434133404604	0.00126262803429208	0.00428407186245699
ENSMUSG00000026683.14	321.277499258271	-0.517427905692156	0.160485443231336	-3.22414229773036	0.00126350597898285	0.00428634768567043
ENSMUSG00000041205.8	9.59705246820334	-2.26415506196434	0.702283175452424	-3.22399160496152	0.00126417105623498	0.00428790074443894
ENSMUSG00000027896.15	191.203379852737	0.565152056608928	0.175321740607473	3.2235138360521	0.0012662818099565	0.00429435603320821
ENSMUSG00000021866.15	340.086862602433	-0.44484885735891	0.138014604561601	-3.22320133272822	0.0012676641900689	0.00429833946893221
ENSMUSG00000031983.7	3120.84688319946	0.394420431377079	0.122374996543346	3.22304753845181	0.001268345021139	0.00429994320752252
ENSMUSG00000026437.11	459.312465303905	-0.42654595852284	0.13239110796461	-3.22186259395049	0.00127360197680075	0.00431705785582124
ENSMUSG00000021998.16	24.8374909881537	-1.30907686407613	0.406367641593788	-3.22141019629881	0.00127561431987064	0.00432317061519725
ENSMUSG00000074649.6	304.554073048251	0.543589274779585	0.168777455148416	3.22074577023084	0.00127857512355065	0.00433249526304541
ENSMUSG00000026848.14	1131.88098497574	0.303142277605258	0.0941421227263119	3.22004931295789	0.00128168547311429	0.00434232351495503
ENSMUSG00000031906.9	44.7596054057319	1.17120432881269	0.363756738973807	3.21974606468261	0.00128304194887012	0.00434620743348225
ENSMUSG00000022305.13	707.77385936181	0.342676573592965	0.106443315842588	3.21933388564976	0.00128488781329089	0.00435174757589205
ENSMUSG00000099689.6	130.89615773613	0.615886571882014	0.19139174635576	3.21793694664973	0.00129116198282231	0.00437228154176545
ENSMUSG00000049577.15	200.867059291585	-0.635197271290993	0.197398485217003	-3.21784268300089	0.00129158637251967	0.00437300282951137
ENSMUSG00000063200.4	620.473849192401	-0.372786154506933	0.115901629080649	-3.21640133502812	0.00129809160267845	0.00439430878491395
ENSMUSG00000060224.4	49.4312922527824	1.02360894389474	0.318287171618361	3.21599183118222	0.00129994532332002	0.00439986402217296
ENSMUSG00000048583.16	410.690556165905	-0.657343675713438	0.204407953358149	-3.21584197147988	0.0013006243108184	0.00440144202812043
ENSMUSG00000005469.10	1549.13569742206	0.325036820533531	0.101078143526368	3.21569836162196	0.00130127528849787	0.00440292474536398
ENSMUSG00000030265.14	1572.25489061296	-0.405565769196513	0.126131050661937	-3.21543162502889	0.00130248519270707	0.0044062978220002
ENSMUSG00000047459.14	2040.48093483554	0.466352571592651	0.14505722865176	3.21495575178971	0.00130464630928634	0.00441288721389904
ENSMUSG00000000440.12	77.9559778562471	0.782479095585677	0.243428910962701	3.21440494677139	0.00130715185051142	0.00442002821144258
ENSMUSG00000032690.16	13.7255534547469	-1.95364665382528	0.607780005562325	-3.21439770302701	0.00130718483093758	0.00442002821144258
ENSMUSG00000045980.13	446.925639013161	0.5390198951743	0.167719119492623	3.21382497597722	0.00130979486213384	0.00442812981091074
ENSMUSG00000087203.7	17.2428139939777	1.71669031267042	0.534313588979684	3.21288911245658	0.00131407013058255	0.00444185764564726
ENSMUSG00000028591.11	8.23682813940002	-2.83207043599672	0.881553341351365	-3.21259111973342	0.00131543413967079	0.00444574187998198
ENSMUSG00000027822.16	572.364693278915	0.502269915822259	0.156366943911187	3.21212337632907	0.00131757778767389	0.00445225934230803
ENSMUSG00000117147.1	3.13111675111107	-5.07143435542356	1.57989294298145	-3.20998608035628	0.00132741400215911	0.00448476457009073
ENSMUSG00000108601.1	15.1411442802647	-1.75463842921379	0.546727403199257	-3.20934787418056	0.00133036424988975	0.00449399824256521
ENSMUSG00000013367.5	152.793762484138	0.668039664009669	0.208176071093463	3.20901273859543	0.00133191590900143	0.00449850520971635
ENSMUSG00000073608.4	4.44733984836118	-4.588447408516	1.42993063045122	-3.20886014384355	0.00133262296729916	0.00450015855770775
ENSMUSG00000021704.8	480.94870316945	0.398498064698056	0.124197968871334	3.20857151143021	0.00133396131259992	0.00450394282254847
ENSMUSG00000062116.10	214.224348194515	-0.570646016752727	0.177879514608007	-3.20804797567757	0.00133639203469471	0.00451141351529529
ENSMUSG00000057388.9	331.676166244193	-0.467991227869939	0.145887112338945	-3.2078997271715	0.00133708107914276	0.00451300314639031
ENSMUSG00000030979.13	226.285516396995	0.51841966671626	0.161667550803421	3.20670205084403	0.0013426597930701	0.00453035445102613
ENSMUSG00000053436.15	1378.21123041652	-0.278156246482866	0.0867421262004957	-3.20670311723667	0.00134265481633148	0.00453035445102613
ENSMUSG00000048271.14	1481.48425792316	-0.285363229964665	0.0890132072822724	-3.20585268947496	0.00134662907964978	0.00454300648576565
ENSMUSG00000021947.11	107.995362221112	0.684188611230148	0.213497305043742	3.20467094931231	0.00135216966894892	0.00455992814619622
ENSMUSG00000027297.14	6.02679226836702	-4.12703713239386	1.28781103155929	-3.2046915512106	0.00135207289709464	0.00455992814619622
ENSMUSG00000028811.12	1925.16495430711	-0.301791592698704	0.0941732662460529	-3.20464187692283	0.00135230623951824	0.00455992814619622
ENSMUSG00000094597.2	3.05032066841889	-5.07396649651217	1.58353532569424	-3.20420164563598	0.00135437582751244	0.00456616244194099
ENSMUSG00000022757.19	2023.98027966299	0.28968993197264	0.0904178625547625	3.20390157196192	0.00135578818932991	0.00457017928510148
ENSMUSG00000026176.13	912.974944547477	0.422877256356589	0.131991792015118	3.20381479712128	0.00135619686710972	0.00457081208698253
ENSMUSG00000029455.14	2394.87727496487	0.381264261593648	0.119017300543444	3.20343563375039	0.00135798392139272	0.00457608949044652
ENSMUSG00000033809.15	290.191475436587	-0.563385385303763	0.175897208685644	-3.20292396629569	0.00136039893094914	0.00458348089324835
ENSMUSG00000034613.12	133.657524072161	0.607778596029425	0.189841167601032	3.20151105110524	0.00136708831159382	0.00460526883275385
ENSMUSG00000032383.7	1301.09691853025	0.3766574005248	0.117657638265538	3.20130002673293	0.0013680899965994	0.00460789282964046
ENSMUSG00000034107.10	12.5622600875839	-2.10800276211236	0.658513376736031	-3.20115404877701	0.00136878331703712	0.00460947753207667
ENSMUSG00000048485.12	8.55154735262032	-2.45087962375221	0.765662448272613	-3.20099232929806	0.00136955178000821	0.00461131472542804
ENSMUSG00000017670.16	2001.59192622026	0.289801818762432	0.0905471754396918	3.20056166694512	0.00137160015420174	0.00461746011228177
ENSMUSG00000030282.14	695.799022134472	-0.361075231076603	0.112826871480457	-3.20025917885301	0.00137304057768631	0.00462080534091374
ENSMUSG00000063661.6	2.92716714175017	-4.99363422895729	1.56038045101782	-3.20026710517937	0.00137300281537663	0.00462080534091374
ENSMUSG00000095588.1	4.93359169732856	-4.76561651061134	1.48965164871966	-3.19914828054421	0.00137834256331694	0.004637894048038
ENSMUSG00000091387.2	312.299233118948	0.427806745271396	0.133764949512638	3.19819763570408	0.00138289469298268	0.00465245446637382
ENSMUSG00000035095.11	68.5705187307899	-0.944961816441029	0.295486084026086	-3.19799092927032	0.00138388633286072	0.00465503358827474
ENSMUSG00000010914.10	422.857811645676	-0.442315330141748	0.138341422316451	-3.19727325869158	0.00138733433164728	0.00466587308060271
ENSMUSG00000022120.4	239.876105754926	-0.509221404855704	0.159300963954346	-3.19659964519512	0.00139057786728759	0.00467526155380762
ENSMUSG00000079144.7	118.980643939469	-0.635627488196971	0.198844610812041	-3.19660404977132	0.0013905566359923	0.00467526155380762
ENSMUSG00000060657.8	1429.00139736676	-0.311780957205267	0.0975485296378734	-3.19616254968355	0.00139268627788836	0.00468158937775049
ENSMUSG00000110277.2	132.35748295058	-0.690868218975814	0.216240505091846	-3.19490660957518	0.00139876095167094	0.00470124578508801
ENSMUSG00000106957.1	2.98757005834453	5.03794875432983	1.57690823229669	3.19482684606972	0.00139914757205784	0.00470178132280059
ENSMUSG00000037896.17	1462.26197486424	-0.315771052091192	0.0988480879660458	-3.19450844815186	0.00140069185534831	0.00470620633613619
ENSMUSG00000063558.4	418.972850898767	0.423665371930788	0.132644230412399	3.19399773826262	0.00140317216654095	0.0047137743762963
ENSMUSG00000024346.6	1212.81656544472	-0.31976429727553	0.100122910870156	-3.19371754672829	0.00140453466317573	0.00471758541599551
ENSMUSG00000033530.8	313.726798966514	0.466449266519408	0.146077534722527	3.1931622299447	0.00140723862580483	0.00472513316864543
ENSMUSG00000033732.10	3711.11165194322	-0.248876045069732	0.0779400824107942	-3.193171438516	0.00140719374808632	0.00472513316864543
ENSMUSG00000062743.9	77.2371746386343	0.953882435124768	0.298789527784788	3.19248951660658	0.00141052064744016	0.00473538471820748
ENSMUSG00000029202.12	2196.91930469579	-0.323180863706037	0.101273205502042	-3.19117837836703	0.0014169376958028	0.00475615611115893
ENSMUSG00000066278.6	197.655572137565	-0.561698140434482	0.176028879915737	-3.19094310378706	0.00141809203447223	0.0047592585848681
ENSMUSG00000018001.18	2611.47684113688	-0.273367764082295	0.0856950554731877	-3.19000626783918	0.00142269708115573	0.00477393909454479
ENSMUSG00000036908.17	206.487330607857	0.576310982721358	0.180678541472939	3.18970353658557	0.00142418811091365	0.00477816728032286
ENSMUSG00000070934.6	1618.08542146589	0.29860553267504	0.0936747957496307	3.18768277299625	0.00143417785447685	0.00481090275264513
ENSMUSG00000044921.5	76.8219924500314	-0.793978700184077	0.249083147071861	-3.18760506087155	0.00143456331483226	0.00481141557943175
ENSMUSG00000015023.7	680.037176068585	-0.334803275191008	0.1050674431551	-3.18655584581776	0.00143977688959371	0.00482811874129116
ENSMUSG00000024260.14	988.695244213533	-0.340849273153495	0.10697000899942	-3.18640034100908	0.00144055108110285	0.0048291492812793
ENSMUSG00000028465.16	9468.37140888727	0.398151651082185	0.12495264968454	3.18642023268313	0.00144045202762115	0.0048291492812793
ENSMUSG00000036104.12	1238.69631437658	0.298344945567836	0.0936352808289819	3.18624500216688	0.00144132482942956	0.00483096026351414
ENSMUSG00000039662.16	1545.9466678698	0.341929477664389	0.107334390985642	3.18564697227497	0.00144430721529489	0.00484017226029571
ENSMUSG00000023159.8	2.96222778464252	-5.02289083842523	1.57689982007119	-3.18529482627404	0.00144606603354464	0.00484528150889829
ENSMUSG00000016024.9	56.0623918278779	-1.0223679718316	0.321079138221276	-3.1841619405588	0.00145173771192722	0.00486349765937464
ENSMUSG00000079020.9	628.643798788901	-0.389264440450202	0.122284765194037	-3.1832619528077	0.00145625801584172	0.00487785129108123
ENSMUSG00000097254.2	8.08390181662834	-2.58772026852887	0.813127372499585	-3.18242916921382	0.00146045232982996	0.00489110852310059
ENSMUSG00000024212.9	1047.9873066268	-0.454601097957727	0.142908290906753	-3.18106874746933	0.00146732804849273	0.00491334013259455
ENSMUSG00000026976.15	76.557361235508	-0.774734091201499	0.243697572890046	-3.17908004586919	0.00147743285100813	0.00494637536637081
ENSMUSG00000031099.16	149.962133244438	0.641843266228893	0.201914190804332	3.17879225661202	0.00147890043810031	0.00495048759918789
ENSMUSG00000117628.1	38.2705161553475	1.0527014265279	0.331254452635297	3.17792385325881	0.00148333702458071	0.00496453535471625
ENSMUSG00000030051.10	172.512486244464	-0.550069447249874	0.173094014163314	-3.17786521913394	0.00148363702202297	0.00496473618158996
ENSMUSG00000018449.12	173.14239994386	0.608311745985063	0.191441705196037	3.17752991889697	0.00148535363668246	0.00496967664273817
ENSMUSG00000026147.16	20.7781293649645	1.62704056000258	0.51215968141704	3.17682281334778	0.001488979759389	0.0049801979438125
ENSMUSG00000031683.16	342.857294332793	-0.426276164001399	0.134182768696814	-3.17683237677537	0.00148893066261455	0.0049801979438125
ENSMUSG00000016319.3	2783.46254053127	-0.264619459102511	0.0833096101541865	-3.17633774318188	0.00149147197260329	0.00498772723848114
ENSMUSG00000037351.9	2538.6327004339	0.298859922424531	0.0941034232991484	3.17586663637597	0.00149389612274001	0.00499502652192059
ENSMUSG00000037503.12	3077.90879301306	0.288244379395378	0.0907855574183176	3.17500258402577	0.00149835166960097	0.00500911457482795
ENSMUSG00000024498.16	1904.00133163668	-0.385301687052968	0.121358672809487	-3.17490030282243	0.0014988798994514	0.00500968926699534
ENSMUSG00000048799.8	821.738769412063	0.320051296261971	0.100807510110235	3.17487552179384	0.00149900790654523	0.00500968926699534
ENSMUSG00000047384.3	7.73225430856052	-2.74367099126189	0.864238704539479	-3.17466803656276	0.00150008007254409	0.00501246268142781
ENSMUSG00000025409.14	849.06149084021	0.488210602054377	0.153794198814032	3.1744409465322	0.00150125435478973	0.00501557636265103
ENSMUSG00000081865.1	47.5563594110772	-0.924312691629299	0.291196581395801	-3.17418799080252	0.00150256338555627	0.00501913915016996
ENSMUSG00000035112.17	193.51223567851	0.535709865359812	0.168791481064049	3.17379681713045	0.00150458975643861	0.00502509659209646
ENSMUSG00000049488.14	162.333252545141	0.533741562295	0.168205512701067	3.17315142484991	0.00150793854321952	0.00503546806191805
ENSMUSG00000032905.5	837.419025574337	0.353382422619322	0.111371011710603	3.17301977589631	0.0015086224808684	0.00503693887374509
ENSMUSG00000020546.14	536.462425331889	0.381416825705775	0.1202167479552	3.17274283486619	0.00151006216737072	0.00504093207300276
ENSMUSG00000019878.8	475.846800113648	-0.463972574450632	0.146260350515467	-3.17223753953444	0.0015126922225417	0.0050488970648145
ENSMUSG00000052488.7	1204.29435139164	-0.473055941826949	0.149154569803154	-3.17158195321312	0.00151611082924832	0.00505867495559031
ENSMUSG00000056076.13	5140.53786360862	-0.255652773459613	0.0806064697390004	-3.17161605374115	0.00151593283403184	0.00505867495559031
ENSMUSG00000024135.10	488.951806871817	-0.427995485317868	0.13501021596247	-3.17009703500394	0.00152388038433415	0.00508377898898895
ENSMUSG00000101581.6	93.2998764234281	0.698531122548505	0.220366244399919	3.16986444294443	0.00152510069543458	0.00508702968178896
ENSMUSG00000036026.15	1492.52431197279	-0.354259175898689	0.111773113635512	-3.16944893432883	0.00152728293200387	0.00509348734714882
ENSMUSG00000026942.13	272.888856790481	-0.473688267063322	0.149466703112585	-3.16918923880003	0.00152864830389369	0.00509705894111395
ENSMUSG00000068663.14	568.453091698695	0.359454981839262	0.11342309713525	3.16915153013883	0.0015288466539185	0.00509705894111395
ENSMUSG00000011960.12	1000.09142125041	-0.38384735102014	0.121152842210351	-3.16829010378219	0.00153338427411381	0.00511136327402391
ENSMUSG00000021037.7	1548.3935385003	-0.316128659730615	0.0998130178893015	-3.16720871100421	0.0015390981411407	0.00512958325209888
ENSMUSG00000038319.14	84.6448349433583	0.797071813610729	0.251675099578377	3.16706664642643	0.00153985023800403	0.00513126318840036
ENSMUSG00000026826.13	460.256488407178	-0.413877688787112	0.13071677405042	-3.16621712701899	0.00154435470372001	0.00514544463776063
ENSMUSG00000030276.19	74.8212550012263	0.834571587241115	0.263602611565807	3.16602169562637	0.00154539266863468	0.0051480737739204
ENSMUSG00000068758.8	246.66899725217	0.626602421898066	0.197924244639019	3.16586996727402	0.00154619896324527	0.00514993043836016
ENSMUSG00000058351.11	77.9267544120379	0.750289298586071	0.237100750940858	3.16443240103116	0.00155385753313783	0.00517460572891537
ENSMUSG00000087501.1	12.7256111030347	-1.91136011621339	0.604046436123787	-3.16426023217477	0.00155477709364859	0.00517683465899056
ENSMUSG00000016018.4	1559.20458748527	-0.327157606111481	0.103410588509708	-3.16367608797401	0.00155790076613298	0.00518640057112859
ENSMUSG00000032469.12	325.458284574598	-0.418142148264138	0.132177088022338	-3.16349947271854	0.00155884634167836	0.00518871347872891
ENSMUSG00000019998.6	1307.95098573935	0.311890813171904	0.098610775307864	3.16284718579869	0.00156234318473551	0.00519951632281587
ENSMUSG00000034209.4	10.6279757518675	-2.12354228707281	0.671428098677685	-3.16272478208006	0.00156300018281309	0.00520086613830696
ENSMUSG00000063410.8	1413.64567277225	-0.303554704379897	0.0960140915447735	-3.1615640943532	0.00156924279306703	0.00522079859443193
ENSMUSG00000036438.14	5701.89229856603	0.241162405686689	0.0762980313357041	3.16079460327879	0.00157339404842977	0.00523292647586279
ENSMUSG00000045624.15	757.280071916096	-0.52448288130991	0.165933412411377	-3.16080332277883	0.00157334695183098	0.00523292647586279
ENSMUSG00000032470.17	876.558520340952	0.351916255681647	0.111355065364665	3.16030756687352	0.00157602673814752	0.00524060621322092
ENSMUSG00000086968.8	122.754750574528	0.616895940767721	0.195203325147298	3.16027373151671	0.00157620978675789	0.00524060621322092
ENSMUSG00000025927.13	23.50660978514	1.40845782282635	0.44568301866202	3.16022321661406	0.00157648310780833	0.00524067267414927
ENSMUSG00000032314.14	1174.78128309846	0.298390173411193	0.0944251301469461	3.16007161384722	0.00157730364711567	0.00524171575066377
ENSMUSG00000038564.11	629.568152360192	0.354804608675425	0.112275991226247	3.16011112260375	0.00157708977087547	0.00524171575066377
ENSMUSG00000019920.18	3173.66157323343	0.423205992777282	0.133932630908294	3.15984230211275	0.00157854552796281	0.00524500021473927
ENSMUSG00000039676.4	3.0854557230932	-5.06876189582703	1.60454110576317	-3.15901030993915	0.00158305890042706	0.00525915199504331
ENSMUSG00000039367.11	2670.4845807607	-0.327607586710987	0.103718985785813	-3.15860769587083	0.00158524725517718	0.00526557642386807
ENSMUSG00000034687.8	110.94379138422	0.74716965824424	0.236567609829531	3.1583768326638	0.00158650333715306	0.00526890263857526
ENSMUSG00000037148.8	563.860924566019	-0.40641173791983	0.128700406674785	-3.15781238319469	0.00158957825706285	0.00527826732004159
ENSMUSG00000020340.16	48.8235409141842	0.930285706660184	0.294648011465783	3.15727807573619	0.0015924940279912	0.00528710061901041
ENSMUSG00000086788.2	2.89210649885781	-4.96330860529626	1.57221244416101	-3.15689436483557	0.00159459101468652	0.00529321314518936
ENSMUSG00000052676.16	94.7084738029618	0.749981251141786	0.237601868228523	3.15646192823898	0.00159695733461359	0.00530021761289126
ENSMUSG00000001150.7	1421.16962927179	-0.288769323074665	0.0914887185100435	-3.15633804667363	0.00159763581765358	0.00530161888992617
ENSMUSG00000007610.15	368.537849467131	-0.458073034737415	0.145156498223128	-3.15571841663807	0.00160103343455425	0.00531204148526443
ENSMUSG00000042292.18	982.022518069005	0.56648391868414	0.179542857416309	3.15514594585417	0.00160417837308872	0.00532162251508762
ENSMUSG00000099083.7	1472.96647080171	0.311016982072975	0.0986175588091452	3.15376881996123	0.001611767090434	0.00534593968250894
ENSMUSG00000028475.9	7.28687741639982	-2.95404762385468	0.936702861125215	-3.15366563555291	0.00161233702155513	0.00534697274205048
ENSMUSG00000048347.5	39.7980738808194	1.0479241704766	0.332296775477841	3.15357911303741	0.00161281506497464	0.00534770079325699
ENSMUSG00000022940.17	256.330536476273	0.530144454736441	0.168144521315484	3.15290947685264	0.0016165192696743	0.00535893487852641
ENSMUSG00000101549.1	28.5137643678035	-1.19426982520551	0.37878779892023	-3.15287300332769	0.00161672125377693	0.00535893487852641
ENSMUSG00000042298.18	623.669876984562	0.35371782279527	0.112200767696446	3.15254369517538	0.00161854595756431	0.00536412371421547
ENSMUSG00000106379.1	5.42977577115886	-3.93432682098378	1.24809727695499	-3.15225975861628	0.00162012077788441	0.00536848286594501
ENSMUSG00000118559.2	114.680697329243	0.654554234459668	0.207672190394244	3.15186271795498	0.0016223252815265	0.00537492682558276
ENSMUSG00000044857.8	805.272923196668	0.480218496329338	0.152378407042342	3.15148652391346	0.00162441658453359	0.0053809937364686
ENSMUSG00000027845.15	149.439443503646	-0.58772295439484	0.186525166479582	-3.15090432828631	0.00162765796395679	0.00539086780345408
ENSMUSG00000026915.16	733.128941072245	-0.484647703911923	0.153818748937031	-3.15077132833999	0.0016283992771118	0.00539245971596154
ENSMUSG00000079215.8	1477.40842653923	-0.308593782020991	0.0979829808802353	-3.14946309296494	0.00163570767826563	0.00541579461272103
ENSMUSG00000103144.1	72.6622401781969	0.827509403324323	0.262755832010249	3.14934742644284	0.00163635529458928	0.00541707184816267
ENSMUSG00000049755.14	267.98330556637	0.48083015502355	0.152690025258783	3.14906068165637	0.00163796179501612	0.00542139799228938
ENSMUSG00000116802.1	51.2259234201813	-1.00047133812159	0.317708726762868	-3.14902064011707	0.00163818624497515	0.00542139799228938
ENSMUSG00000034275.18	790.668847317474	-0.417928148430676	0.132719266663542	-3.14896366546517	0.00163850566106309	0.00542158774958609
ENSMUSG00000033207.7	304.548254708094	0.497267698203491	0.157920659613438	3.14884511893957	0.00163917045026486	0.0054229200551142
ENSMUSG00000025795.8	455.366378912067	-0.401138840486202	0.127405075660492	-3.14853108015222	0.00164093272742679	0.00542704387843475
ENSMUSG00000051695.6	3433.04552280428	-0.299698929451676	0.0951869531292546	-3.14852949484279	0.00164094162805672	0.00542704387843475
ENSMUSG00000048450.10	28.7874120052441	1.23287461435386	0.391598545655355	3.14831254618323	0.0016421600931389	0.00543020553816567
ENSMUSG00000076438.5	4.27718762966477	-4.51823448225774	1.43532922818956	-3.14787324992801	0.00164462989591104	0.00543750338128684
ENSMUSG00000086989.3	2.9112142005427	-4.97184335204026	1.5802714227293	-3.14619582467254	0.00165409216118484	0.00546791379648941
ENSMUSG00000031696.9	4608.73001954653	0.32083348321227	0.101986533147608	3.1458416450721	0.00165609646321222	0.00547366472830664
ENSMUSG00000030655.15	3160.62818601772	-0.292692773983095	0.0930467190761715	-3.14565389182058	0.00165715986473909	0.00547630449230953
ENSMUSG00000022758.14	39.3359599281967	1.03653132402021	0.329538558247683	3.14540225438853	0.00165858608037982	0.00548014218891827
ENSMUSG00000020009.13	575.455078504052	0.341280825871793	0.108508677514214	3.14519385628938	0.00165976808156732	0.00548317187853452
ENSMUSG00000058833.11	336.266674000432	0.573569430194273	0.182390747650418	3.14472876274192	0.0016624088144112	0.00549101886375931
ENSMUSG00000021282.17	5284.44751360039	0.343314734867416	0.109176640009604	3.14458051500043	0.00166325135542227	0.00549292477484364
ENSMUSG00000006462.6	9.82432849609652	2.23260923739819	0.71007039699837	3.14420830221333	0.00166536849579914	0.0054990387984991
ENSMUSG00000050776.3	21.9213849383815	1.43047099399887	0.454984008570528	3.14400279362155	0.00166653848750172	0.00550202388939486
ENSMUSG00000020873.15	937.330228133017	0.308701494955684	0.0981973964849693	3.14368309146501	0.00166836010394588	0.00550618063273678
ENSMUSG00000021495.10	887.662165969444	-0.395289782801817	0.125740039952242	-3.14370651506039	0.00166822657753636	0.00550618063273678
ENSMUSG00000037020.16	260.3007356628	-0.448090236524792	0.142538583721054	-3.14364170617618	0.00166859604517943	0.00550618063273678
ENSMUSG00000035569.17	3503.99836024996	-0.260491484399549	0.0828740969261808	-3.14321958321402	0.00167100435999291	0.00551324835648697
ENSMUSG00000039476.13	1391.0743843507	1.08805909043654	0.346192822646456	3.14292792704053	0.00167267019746659	0.00551786451522745
ENSMUSG00000037210.16	812.740086061259	0.336772223176109	0.107160905428632	3.1426780300993	0.00167409873610023	0.00552169651685355
ENSMUSG00000061298.14	4.25828148829645	-4.5126684226392	1.43613913589731	-3.1422223027295	0.00167670679690215	0.00552941710625138
ENSMUSG00000031904.5	1016.79681561031	-0.298828333571881	0.0951050247105579	-3.14208775489343	0.00167747750878801	0.00553107702013029
ENSMUSG00000013033.16	1328.29573993176	0.375929276481097	0.119649874643477	3.14191116038576	0.00167848956544077	0.00553353205422679
ENSMUSG00000014786.8	349.191598170029	0.499708159210215	0.159068839602835	3.14145850600213	0.0016810862768758	0.00554120965738204
ENSMUSG00000109145.1	5.84407346722051	-3.42239514122586	1.08965028463689	-3.14081975609847	0.00168475683698404	0.00555242387871416
ENSMUSG00000038146.8	552.371587381874	0.520598492143909	0.165758297316435	3.14070849286102	0.00168539696180518	0.00555364876534944
ENSMUSG00000007837.11	249.511319466466	0.545409015586155	0.173680925734361	3.14029311670263	0.0016877887004648	0.00555984972497926
ENSMUSG00000079043.3	114.105259696893	-0.748451573590502	0.238338488920126	-3.14028832263567	0.00168781632295015	0.00555984972497926
ENSMUSG00000026442.14	34.7890069011355	-1.16523955043633	0.371088827599154	-3.14005559794165	0.00168915773775498	0.0055633826016458
ENSMUSG00000018143.10	818.309593191239	-0.350512671789671	0.111633680722283	-3.13984694871488	0.00169036121631716	0.00556646012129148
ENSMUSG00000026782.15	480.834227364656	0.366138255414125	0.116651550949355	3.13873456833065	0.00169679069435638	0.0055858544070895
ENSMUSG00000045969.8	544.205249874111	-0.382322975326342	0.121807774745747	-3.13874033184151	0.00169675732378722	0.0055858544070895
ENSMUSG00000031283.16	106.396567074379	0.840298986228942	0.267766018400465	3.13818381902445	0.00169998230415945	0.00559547079174965
ENSMUSG00000111447.1	2.81138482794758	-4.93088740034364	1.57209211851612	-3.13651302125848	0.0017096984460687	0.00562655611737564
ENSMUSG00000019832.5	556.469520617902	0.377949718195331	0.120538856367748	3.13550111212486	0.0017156077788	0.00564510547479492
ENSMUSG00000020736.12	654.051868067049	0.361343348590545	0.115306137884466	3.13377375411362	0.00172573859801452	0.00567753727371602
ENSMUSG00000086746.2	31.5025932650403	1.15031064356004	0.367192905411378	3.13271478453896	0.00173197654331036	0.0056971535620069
ENSMUSG00000032177.17	407.301889603392	0.375200365433466	0.119772861260071	3.13259916717501	0.00173265885066244	0.00569758601870193
ENSMUSG00000075394.4	240.914933885179	0.458107146909253	0.146237212781011	3.13263045839957	0.00173247416341561	0.00569758601870193
ENSMUSG00000096991.1	14.3233808715469	-1.72341944625013	0.550169643083394	-3.13252370049231	0.00173310434504174	0.00569814519800992
ENSMUSG00000028719.8	1575.44708869585	0.333148858548969	0.106372139667246	3.13191837252806	0.0017366815253687	0.00570899900131929
ENSMUSG00000016933.17	1299.4145089487	0.295184656305024	0.0942664762128645	3.13138528312508	0.00173983743355831	0.00571846472640939
ENSMUSG00000034620.17	817.752772211886	0.38323596604993	0.12238881509959	3.13129893232551	0.00174034912935193	0.00571923787750649
ENSMUSG00000096107.2	2.85389109548803	-4.94707854587188	1.57992580624157	-3.13120940637099	0.001740879786516	0.00572007308507886
ENSMUSG00000090553.8	762.506943952062	-0.363096099478729	0.11596938931161	-3.13096500407611	0.00174232921704839	0.0057239263955979
ENSMUSG00000020941.7	341.486590160391	0.531140686317238	0.169645766380847	3.13088087989682	0.00174282837307558	0.00572465712191403
ENSMUSG00000021975.9	508.623451863035	-0.388258552283619	0.124018339687863	-3.13065433113208	0.00174417326813186	0.00572816516873216
ENSMUSG00000053080.10	1016.01142686153	0.492098587484003	0.157202663941295	3.13034509178401	0.00174601059187793	0.00573328906574266
ENSMUSG00000023460.13	1257.96602733964	0.313282990546545	0.100081332316458	3.1302839729985	0.0017463739353772	0.00573357206810795
ENSMUSG00000057181.15	589.440030551594	0.419627155659204	0.134068498955517	3.12994595246744	0.0017483846807503	0.005739262756376
ENSMUSG00000000884.17	101.943951899237	-0.698562951959016	0.223222650030749	-3.12944475779132	0.001751370000417	0.00574815027742764
ENSMUSG00000025592.17	36.695835312233	1.08663588716935	0.347239735029908	3.12935352020056	0.00175191395264965	0.00574902346739583
ENSMUSG00000031937.7	100.773263171287	-0.680276416995748	0.217396223869777	-3.12920070499128	0.00175282537437887	0.00575110206499218
ENSMUSG00000026781.17	1275.94231787734	0.415825478133764	0.132901712111497	3.12881957295561	0.0017551004250862	0.0057576534243194
ENSMUSG00000005973.6	3865.48478441291	0.34788323525305	0.111219168609403	3.12790717286154	0.00176055775066574	0.00577372514077713
ENSMUSG00000028344.12	369.850595283114	0.417675985836827	0.133530313455802	3.12794881572023	0.00176030833345189	0.00577372514077713
ENSMUSG00000033444.14	1396.71166353608	0.271737192118876	0.0868831978940036	3.12761499007428	0.00176230867454113	0.00577855120466515
ENSMUSG00000018861.8	164.286445473896	-0.531160967640115	0.169833190028939	-3.1275451373763	0.00176272750831113	0.00577900855220798
ENSMUSG00000031939.16	1415.58919928002	-0.463644082504352	0.148260505228608	-3.12722583664102	0.00176464318724604	0.00578379741601271
